"date","rides_inbound","spend","clicks","reach","gas_i","unem_i","precip","tempMax","tempMin","pctPosSent","cases","weekend","rides_inbound_l7","spend_l7","clicks_l7","reach_l7","gas_i_l7","unem_i_l7","precip_l7","tempMax_l7","tempMin_l7","pctPosSent_l7","cases_l7","weekend_l7","rides_inbound_l14","spend_l14","clicks_l14","reach_l14","gas_i_l14","unem_i_l14","precip_l14","tempMax_l14","tempMin_l14","pctPosSent_l14","cases_l14","weekend_l14","county"
2020-10-28,533,2.13,3,381,3.08928571428571,9.51612903225806,0,81,49,0.938325991189427,67299,0,600,1.93,3,396,3.09914285714286,9.76451612903226,0,79,60,0.98993288590604,65056,0,630,0.24,0,54,3.10214285714286,9.96774193548387,0,99,61,0.96969696969697,62900,0,"Riverside"
2020-10-29,539,1.62,4,363,3.08542857142857,9.48064516129032,0,89,49,0.933333333333333,67552,0,580,1.91,3,404,3.09871428571429,9.72903225806452,0,75,60,0.988326848249027,65386,0,614,0.76,0,128,3.10171428571429,9.94193548387097,0,101,62,0.971830985915493,63125,0,"Riverside"
2020-10-30,514,1.75,5,378,3.08157142857143,9.44516129032258,0,89,51,0.939622641509434,68050,0,566,1.92,2,400,3.09828571428571,9.69354838709677,0,75,60,0.986363636363636,65757,0,523,0.56,0,56,3.10128571428571,9.91612903225806,0,102,64,0.973333333333333,63284,0,"Riverside"
2020-10-31,141,2.13,2,438,3.07771428571429,9.40967741935484,0,93,50,0.941666666666667,68050,1,144,2.06,1,389,3.09785714285714,9.65806451612903,0,72,61,0.978494623655914,65757,1,114,0.86,0,96,3.10085714285714,9.89032258064516,0,95,62,0.978142076502732,63284,1,"Riverside"
2020-11-01,72,2.53,7,707,3.07385714285714,9.3741935483871,0,91,53,0.940366972477064,68178,1,85,1.89,4,409,3.09742857142857,9.62258064516129,0,67,57,0.95679012345679,65902,1,90,0.94,2,120,3.10042857142857,9.86451612903226,0,90,58,0.976744186046512,63284,1,"Riverside"
2020-11-02,539,1.83,3,573,3.07,9.33870967741935,0,88,56,0.952830188679245,68920,0,573,2.209575,5,406,3.097,9.58709677419355,0,67,54,0.943037974683544,66732,0,583,1.13,2,231,3.1,9.83870967741936,0,85,58,0.983739837398374,64075,0,"Riverside"
2020-11-03,525,2.57,3,657,3.06914285714286,9.30322580645161,0,83,53,0.96078431372549,69407,0,386,2.05,3,444,3.09314285714286,9.55161290322581,0,78,56,0.943589743589744,66993,0,648,2.27,8,382,3.09957142857143,9.81290322580645,0,85,60,0.988970588235294,64668,0,"Riverside"
2020-11-04,567,2.25,3,656,3.06828571428571,9.26774193548387,0,96,52,0.960975609756098,69827,0,533,2.13,3,381,3.08928571428571,9.51612903225806,0,81,49,0.938325991189427,67299,0,600,1.93,3,396,3.09914285714286,9.76451612903226,0,79,60,0.98993288590604,65056,0,"Riverside"
2020-11-05,592,1.869545,6,548,3.06742857142857,9.23225806451613,0,95,56,0.960352422907489,70309,0,539,1.62,4,363,3.08542857142857,9.48064516129032,0,89,49,0.933333333333333,67552,0,580,1.91,3,404,3.09871428571429,9.72903225806452,0,75,60,0.988326848249027,65386,0,"Riverside"
2020-11-06,486,1.98,3,594,3.06657142857143,9.19677419354839,0.01,82,54,0.965217391304348,70696,0,514,1.75,5,378,3.08157142857143,9.44516129032258,0,89,51,0.939622641509434,68050,0,566,1.92,2,400,3.09828571428571,9.69354838709677,0,75,60,0.986363636363636,65757,0,"Riverside"
2020-11-07,80,2.08,4,637,3.06571428571429,9.16129032258065,0.15,56,48,0.963302752293578,70696,1,141,2.13,2,438,3.07771428571429,9.40967741935484,0,93,50,0.941666666666667,68050,1,144,2.06,1,389,3.09785714285714,9.65806451612903,0,72,61,0.978494623655914,65757,1,"Riverside"
2020-11-08,73,2.09,3,583,3.06485714285714,9.1258064516129,0,59,47,0.966981132075472,70975,1,72,2.53,7,707,3.07385714285714,9.3741935483871,0,91,53,0.940366972477064,68178,1,85,1.89,4,409,3.09742857142857,9.62258064516129,0,67,57,0.95679012345679,65902,1,"Riverside"
2020-11-09,519,1.6,5,449,3.064,9.09032258064516,0,62,40,0.972602739726027,71620,0,539,1.83,3,573,3.07,9.33870967741935,0,88,56,0.952830188679245,68920,0,573,2.209575,5,406,3.097,9.58709677419355,0,67,54,0.943037974683544,66732,0,"Riverside"
2020-11-10,553,1.74,4,421,3.06285714285714,9.05483870967742,0,69,40,0.972602739726027,72341,0,525,2.57,3,657,3.06914285714286,9.30322580645161,0,83,53,0.96078431372549,69407,0,386,2.05,3,444,3.09314285714286,9.55161290322581,0,78,56,0.943589743589744,66993,0,"Riverside"
2020-11-11,353,1.8,3,405,3.06171428571429,9.01935483870968,0,70,39,0.97071129707113,72341,0,567,2.25,3,656,3.06828571428571,9.26774193548387,0,96,52,0.960975609756098,69827,0,533,2.13,3,381,3.08928571428571,9.51612903225806,0,81,49,0.938325991189427,67299,0,"Riverside"
2020-11-12,531,2.079636,3,422,3.06057142857143,8.98387096774194,0,72,41,0.969230769230769,73541,0,592,1.869545,6,548,3.06742857142857,9.23225806451613,0,95,56,0.960352422907489,70309,0,539,1.62,4,363,3.08542857142857,9.48064516129032,0,89,49,0.933333333333333,67552,0,"Riverside"
2020-11-13,501,1.4797,4,357,3.05942857142857,8.94838709677419,0,70,41,0.968085106382979,74180,0,486,1.98,3,594,3.06657142857143,9.19677419354839,0.01,82,54,0.965217391304348,70696,0,514,1.75,5,378,3.08157142857143,9.44516129032258,0,89,51,0.939622641509434,68050,0,"Riverside"
2020-11-14,95,1.92,3,352,3.05828571428571,8.91290322580645,0,72,45,0.965408805031447,74180,1,80,2.08,4,637,3.06571428571429,9.16129032258065,0.15,56,48,0.963302752293578,70696,1,141,2.13,2,438,3.07771428571429,9.40967741935484,0,93,50,0.941666666666667,68050,1,"Riverside"
2020-11-15,97,1.77,1,369,3.05714285714286,8.87741935483871,0,87,46,0.969613259668508,74910,1,73,2.09,3,583,3.06485714285714,9.1258064516129,0,59,47,0.966981132075472,70975,1,72,2.53,7,707,3.07385714285714,9.3741935483871,0,91,53,0.940366972477064,68178,1,"Riverside"
2020-11-16,548,1.28,3,254,3.056,8.84193548387097,0,93,54,0.972431077694236,75848,0,519,1.6,5,449,3.064,9.09032258064516,0,62,40,0.972602739726027,71620,0,539,1.83,3,573,3.07,9.33870967741935,0,88,56,0.952830188679245,68920,0,"Riverside"
2020-11-17,578,0,0,2,3.05457142857143,8.80645161290323,0,83,49,0.975,76724,0,553,1.74,4,421,3.06285714285714,9.05483870967742,0,69,40,0.972602739726027,72341,0,525,2.57,3,657,3.06914285714286,9.30322580645161,0,83,53,0.96078431372549,69407,0,"Riverside"
2020-11-18,546,0,0,0,3.05314285714286,8.77096774193548,0,70,46,0.976939203354298,77636,0,353,1.8,3,405,3.06171428571429,9.01935483870968,0,70,39,0.97071129707113,72341,0,567,2.25,3,656,3.06828571428571,9.26774193548387,0,96,52,0.960975609756098,69827,0,"Riverside"
2020-11-19,562,0,0,0,3.05171428571429,8.73548387096774,0,73,46,0.980263157894737,78009,0,531,2.079636,3,422,3.06057142857143,8.98387096774194,0,72,41,0.969230769230769,73541,0,592,1.869545,6,548,3.06742857142857,9.23225806451613,0,95,56,0.960352422907489,70309,0,"Riverside"
2020-11-20,533,0,0,0,3.05028571428571,8.70967741935484,0,80,48,0.981176470588235,78535,0,501,1.4797,4,357,3.05942857142857,8.94838709677419,0,70,41,0.968085106382979,74180,0,486,1.98,3,594,3.06657142857143,9.19677419354839,0.01,82,54,0.965217391304348,70696,0,"Riverside"
2020-11-21,84,0,0,0,3.04885714285714,8.72903225806452,0,83,50,0.981723237597911,79613,1,95,1.92,3,352,3.05828571428571,8.91290322580645,0,72,45,0.965408805031447,74180,1,80,2.08,4,637,3.06571428571429,9.16129032258065,0.15,56,48,0.963302752293578,70696,1,"Riverside"
2020-11-22,62,0,0,0,3.04742857142857,8.74838709677419,0,79,49,0.98159509202454,80676,1,97,1.77,1,369,3.05714285714286,8.87741935483871,0,87,46,0.969613259668508,74910,1,73,2.09,3,583,3.06485714285714,9.1258064516129,0,59,47,0.966981132075472,70975,1,"Riverside"
2020-11-23,502,0,0,0,3.046,8.76774193548387,0,65,45,0.984732824427481,81565,0,548,1.28,3,254,3.056,8.84193548387097,0,93,54,0.972431077694236,75848,0,519,1.6,5,449,3.064,9.09032258064516,0,62,40,0.972602739726027,71620,0,"Riverside"
2020-11-24,480,0,0,0,3.04757142857143,8.78709677419355,0,74,47,0.987179487179487,82175,0,578,0,0,2,3.05457142857143,8.80645161290323,0,83,49,0.975,76724,0,553,1.74,4,421,3.06285714285714,9.05483870967742,0,69,40,0.972602739726027,72341,0,"Riverside"
2020-11-25,410,0,0,0,3.04914285714286,8.80645161290323,0,69,43,0.990521327014218,83685,0,546,0,0,0,3.05314285714286,8.77096774193548,0,70,46,0.976939203354298,77636,0,353,1.8,3,405,3.06171428571429,9.01935483870968,0,70,39,0.97071129707113,72341,0,"Riverside"
2020-11-26,376,0,0,0,3.05071428571429,8.8258064516129,0,67,46,0.994897959183674,85077,0,562,0,0,0,3.05171428571429,8.73548387096774,0,73,46,0.980263157894737,78009,0,531,2.079636,3,422,3.06057142857143,8.98387096774194,0,72,41,0.969230769230769,73541,0,"Riverside"
2020-11-27,1096,0,0,0,3.05228571428571,8.84516129032258,0,69,48,1,85774,0,533,0,0,0,3.05028571428571,8.70967741935484,0,80,48,0.981176470588235,78535,0,501,1.4797,4,357,3.05942857142857,8.94838709677419,0,70,41,0.968085106382979,74180,0,"Riverside"
2020-11-28,88,0,0,0,3.05385714285714,8.86451612903226,0,75,40,1,85769,1,84,0,0,0,3.04885714285714,8.72903225806452,0,83,50,0.981723237597911,79613,1,95,1.92,3,352,3.05828571428571,8.91290322580645,0,72,45,0.965408805031447,74180,1,"Riverside"
2020-11-29,55,0,0,0,3.05542857142857,8.88387096774193,0,80,39,1,86854,1,62,0,0,0,3.04742857142857,8.74838709677419,0,79,49,0.98159509202454,80676,1,97,1.77,1,369,3.05714285714286,8.87741935483871,0,87,46,0.969613259668508,74910,1,"Riverside"
2020-11-30,483,0,0,0,3.057,8.90322580645161,0,82,45,1,87383,0,502,0,0,0,3.046,8.76774193548387,0,65,45,0.984732824427481,81565,0,548,1.28,3,254,3.056,8.84193548387097,0,93,54,0.972431077694236,75848,0,"Riverside"
2020-12-01,516,0,0,0,3.05871428571429,8.92258064516129,0,83,43,1,87722,0,480,0,0,0,3.04757142857143,8.78709677419355,0,74,47,0.987179487179487,82175,0,578,0,0,2,3.05457142857143,8.80645161290323,0,83,49,0.975,76724,0,"Riverside"
2020-12-02,502,0,0,0,3.06042857142857,8.94193548387097,0,80,48,0.994075829383886,88530,0,410,0,0,0,3.04914285714286,8.80645161290323,0,69,43,0.990521327014218,83685,0,546,0,0,0,3.05314285714286,8.77096774193548,0,70,46,0.976939203354298,77636,0,"Riverside"
2020-12-03,512,0,0,0,3.06214285714286,8.96129032258064,0,71,48,0.983856088560886,90089,0,376,0,0,0,3.05071428571429,8.8258064516129,0,67,46,0.994897959183674,85077,0,562,0,0,0,3.05171428571429,8.73548387096774,0,73,46,0.980263157894737,78009,0,"Riverside"
2020-12-04,457,0,0,0,3.06385714285714,8.98064516129032,0,75,37,0.961764705882353,92489,0,1096,0,0,0,3.05228571428571,8.84516129032258,0,69,48,1,85774,0,533,0,0,0,3.05028571428571,8.70967741935484,0,80,48,0.981176470588235,78535,0,"Riverside"
2020-12-05,83,0,0,0,3.06557142857143,9,0,74,39,0.921161825726141,95255,1,88,0,0,0,3.05385714285714,8.86451612903226,0,75,40,1,85769,1,84,0,0,0,3.04885714285714,8.72903225806452,0,83,50,0.981723237597911,79613,1,"Riverside"
2020-12-06,52,0,0,0,3.06728571428571,9.01935483870968,0,79,38,0.846625766871166,98612,1,55,0,0,0,3.05542857142857,8.88387096774193,0,80,39,1,86854,1,62,0,0,0,3.04742857142857,8.74838709677419,0,79,49,0.98159509202454,80676,1,"Riverside"
2020-12-07,457,0,0,0,3.069,9.03870967741936,0,74,47,0.813559322033898,100088,0,483,0,0,0,3.057,8.90322580645161,0,82,45,1,87383,0,502,0,0,0,3.046,8.76774193548387,0,65,45,0.984732824427481,81565,0,"Riverside"
2020-12-08,496,0,0,0,3.07014285714286,9.05806451612903,0,78,61,0.8,103221,0,516,0,0,0,3.05871428571429,8.92258064516129,0,83,43,1,87722,0,480,0,0,0,3.04757142857143,8.78709677419355,0,74,47,0.987179487179487,82175,0,"Riverside"
2020-12-09,481,0,0,0,3.07128571428571,9.07741935483871,0,76,47,0.882352941176471,107620,0,502,0,0,0,3.06042857142857,8.94193548387097,0,80,48,0.994075829383886,88530,0,410,0,0,0,3.04914285714286,8.80645161290323,0,69,43,0.990521327014218,83685,0,"Riverside"
2020-12-10,451,0,0,0,3.07242857142857,9.09677419354839,0,66,40,0.945454545454545,111053,0,512,0,0,0,3.06214285714286,8.96129032258064,0,71,48,0.983856088560886,90089,0,376,0,0,0,3.05071428571429,8.8258064516129,0,67,46,0.994897959183674,85077,0,"Riverside"
2020-12-11,406,0,0,0,3.07357142857143,9.11612903225807,0,62,45,1,112950,0,457,0,0,0,3.06385714285714,8.98064516129032,0,75,37,0.961764705882353,92489,0,1096,0,0,0,3.05228571428571,8.84516129032258,0,69,48,1,85774,0,"Riverside"
2020-12-12,68,0,0,0,3.07471428571429,9.13548387096774,0,58,48,1,115329,1,83,0,0,0,3.06557142857143,9,0,74,39,0.921161825726141,95255,1,88,0,0,0,3.05385714285714,8.86451612903226,0,75,40,1,85769,1,"Riverside"
2020-12-13,44,0,0,0,3.07585714285714,9.15483870967742,0,70,45,1,118335,1,52,0,0,0,3.06728571428571,9.01935483870968,0,79,38,0.846625766871166,98612,1,55,0,0,0,3.05542857142857,8.88387096774193,0,80,39,1,86854,1,"Riverside"
2020-12-14,448,0,0,0,3.077,9.1741935483871,0,64,47,1,119691,0,457,0,0,0,3.069,9.03870967741936,0,74,47,0.813559322033898,100088,0,483,0,0,0,3.057,8.90322580645161,0,82,45,1,87383,0,"Riverside"
2020-12-15,446,0,0,0,3.08114285714286,9.19354838709677,0,68,42,0.916666666666667,123715,0,496,0,0,0,3.07014285714286,9.05806451612903,0,78,61,0.8,103221,0,516,0,0,0,3.05871428571429,8.92258064516129,0,83,43,1,87722,0,"Riverside"
2020-12-16,458,0,0,0,3.08528571428571,9.21290322580645,0,75,41,0.735294117647059,131822,0,481,0,0,0,3.07128571428571,9.07741935483871,0,76,47,0.882352941176471,107620,0,502,0,0,0,3.06042857142857,8.94193548387097,0,80,48,0.994075829383886,88530,0,"Riverside"
2020-12-17,368,0,0,0,3.08942857142857,9.23225806451613,0,65,44,0.625,135751,0,451,0,0,0,3.07242857142857,9.09677419354839,0,66,40,0.945454545454545,111053,0,512,0,0,0,3.06214285714286,8.96129032258064,0,71,48,0.983856088560886,90089,0,"Riverside"
2020-12-18,419,0,0,0,3.09357142857143,9.25161290322581,0,69,41,0.5,141062,0,406,0,0,0,3.07357142857143,9.11612903225807,0,62,45,1,112950,0,457,0,0,0,3.06385714285714,8.98064516129032,0,75,37,0.961764705882353,92489,0,"Riverside"
2020-12-19,62,0,0,0,3.09771428571429,9.27096774193548,0,74,42,0.433333333333333,142375,1,68,0,0,0,3.07471428571429,9.13548387096774,0,58,48,1,115329,1,83,0,0,0,3.06557142857143,9,0,74,39,0.921161825726141,95255,1,"Riverside"
2020-12-20,49,0,0,0,3.10185714285714,9.29032258064516,0,84,41,0.533333333333333,146703,1,44,0,0,0,3.07585714285714,9.15483870967742,0,70,45,1,118335,1,52,0,0,0,3.06728571428571,9.01935483870968,0,79,38,0.846625766871166,98612,1,"Riverside"
2020-12-21,353,0,0,0,3.106,9.29032258064516,0,84,49,0.733333333333333,150422,0,448,0,0,0,3.077,9.1741935483871,0,64,47,1,119691,0,457,0,0,0,3.069,9.03870967741936,0,74,47,0.813559322033898,100088,0,"Riverside"
2020-12-22,361,0,0,0,3.10985714285714,9.28064516129032,0,73,44,0.833333333333333,151713,0,446,0,0,0,3.08114285714286,9.19354838709677,0,68,42,0.916666666666667,123715,0,496,0,0,0,3.07014285714286,9.05806451612903,0,78,61,0.8,103221,0,"Riverside"
2020-12-23,235,0,0,0,3.11371428571429,9.27096774193548,0,71,43,0.833333333333333,156834,0,458,0,0,0,3.08528571428571,9.21290322580645,0,75,41,0.735294117647059,131822,0,481,0,0,0,3.07128571428571,9.07741935483871,0,76,47,0.882352941176471,107620,0,"Riverside"
2020-12-24,158,0,0,0,3.11757142857143,9.26129032258065,0,64,50,0.8,158110,0,368,0,0,0,3.08942857142857,9.23225806451613,0,65,44,0.625,135751,0,451,0,0,0,3.07242857142857,9.09677419354839,0,66,40,0.945454545454545,111053,0,"Riverside"
2020-12-25,40,0,0,0,3.12142857142857,9.25161290322581,0,74,45,0.7,162435,0,419,0,0,0,3.09357142857143,9.25161290322581,0,69,41,0.5,141062,0,406,0,0,0,3.07357142857143,9.11612903225807,0,62,45,1,112950,0,"Riverside"
2020-12-26,83,0,0,0,3.12528571428571,9.24193548387097,0,72,39,0.6,166690,1,62,0,0,0,3.09771428571429,9.27096774193548,0,74,42,0.433333333333333,142375,1,68,0,0,0,3.07471428571429,9.13548387096774,0,58,48,1,115329,1,"Riverside"
2020-12-27,48,0,0,0,3.12914285714286,9.23225806451613,0,62,46,0.5,169360,1,49,0,0,0,3.10185714285714,9.29032258064516,0,84,41,0.533333333333333,146703,1,44,0,0,0,3.07585714285714,9.15483870967742,0,70,45,1,118335,1,"Riverside"
2020-12-28,334,0,0,0,3.133,9.22258064516129,1.16,54,41,0.642857142857143,174477,0,353,0,0,0,3.106,9.29032258064516,0,84,49,0.733333333333333,150422,0,448,0,0,0,3.077,9.1741935483871,0,64,47,1,119691,0,"Riverside"
2020-12-29,308,0,0,0,3.13514285714286,9.21290322580645,0,61,37,0.727272727272727,176688,0,361,0,0,0,3.10985714285714,9.28064516129032,0,73,44,0.833333333333333,151713,0,446,0,0,0,3.08114285714286,9.19354838709677,0,68,42,0.916666666666667,123715,0,"Riverside"
2020-12-30,331,0,0,0,3.13728571428571,9.20322580645161,0,69,42,0.793103448275862,180537,0,235,0,0,0,3.11371428571429,9.27096774193548,0,71,43,0.833333333333333,156834,0,458,0,0,0,3.08528571428571,9.21290322580645,0,75,41,0.735294117647059,131822,0,"Riverside"
2020-12-31,188,0,0,0,3.13942857142857,9.19354838709677,0,64,36,0.83495145631068,180553,0,158,0,0,0,3.11757142857143,9.26129032258065,0,64,50,0.8,158110,0,368,0,0,0,3.08942857142857,9.23225806451613,0,65,44,0.625,135751,0,"Riverside"
2021-01-01,37,0,0,0,3.14157142857143,9.18387096774194,0,68,45,0.86864406779661,184193,0,40,0,0,0,3.12142857142857,9.25161290322581,0,74,45,0.7,162435,0,419,0,0,0,3.09357142857143,9.25161290322581,0,69,41,0.5,141062,0,"Riverside"
2021-01-02,71,0,0,0,3.14371428571429,9.1741935483871,0,65,41,0.90272373540856,188674,1,83,0,0,0,3.12528571428571,9.24193548387097,0,72,39,0.6,166690,1,62,0,0,0,3.09771428571429,9.27096774193548,0,74,42,0.433333333333333,142375,1,"Riverside"
2021-01-03,41,0,0,0,3.14585714285714,9.16451612903226,0,64,41,0.947958366693355,192069,1,48,0,0,0,3.12914285714286,9.23225806451613,0,62,46,0.5,169360,1,49,0,0,0,3.10185714285714,9.29032258064516,0,84,41,0.533333333333333,146703,1,"Riverside"
2021-01-04,397,0,0,0,3.148,9.15483870967742,0,66,41,0.97184231697506,198236,0,334,0,0,0,3.133,9.22258064516129,1.16,54,41,0.642857142857143,174477,0,353,0,0,0,3.106,9.29032258064516,0,84,49,0.733333333333333,150422,0,"Riverside"
2021-01-05,469,0,0,0,3.15457142857143,9.14516129032258,0,70,39,0.988452655889146,200056,0,308,0,0,0,3.13514285714286,9.21290322580645,0,61,37,0.727272727272727,176688,0,361,0,0,0,3.10985714285714,9.28064516129032,0,73,44,0.833333333333333,151713,0,"Riverside"
2021-01-06,419,0,0,0,3.16114285714286,9.13548387096774,0,74,45,0.974736842105263,203957,0,331,0,0,0,3.13728571428571,9.20322580645161,0,69,42,0.793103448275862,180537,0,235,0,0,0,3.11371428571429,9.27096774193548,0,71,43,0.833333333333333,156834,0,"Riverside"
2021-01-07,371,0,0,0,3.16771428571429,9.1258064516129,0,78,43,0.948275862068966,204327,0,188,0,0,0,3.13942857142857,9.19354838709677,0,64,36,0.83495145631068,180553,0,158,0,0,0,3.11757142857143,9.26129032258065,0,64,50,0.8,158110,0,"Riverside"
2021-01-08,377,0,0,0,3.17428571428571,9.11612903225807,0,73,43,0.928571428571428,208177,0,37,0,0,0,3.14157142857143,9.18387096774194,0,68,45,0.86864406779661,184193,0,40,0,0,0,3.12142857142857,9.25161290322581,0,74,45,0.7,162435,0,"Riverside"
2021-01-09,60,0,0,0,3.18085714285714,9.10645161290323,0,70,39,0.912408759124087,212122,1,71,0,0,0,3.14371428571429,9.1741935483871,0,65,41,0.90272373540856,188674,1,83,0,0,0,3.12528571428571,9.24193548387097,0,72,39,0.6,166690,1,"Riverside"
2021-01-10,41,0,0,0,3.18742857142857,9.09677419354839,0,71,44,0.897959183673469,216076,1,41,0,0,0,3.14585714285714,9.16451612903226,0,64,41,0.947958366693355,192069,1,48,0,0,0,3.12914285714286,9.23225806451613,0,62,46,0.5,169360,1,"Riverside"
2021-01-11,411,0,0,0,3.194,9.08709677419355,0,73,43,0.92,219486,0,397,0,0,0,3.148,9.15483870967742,0,66,41,0.97184231697506,198236,0,334,0,0,0,3.133,9.22258064516129,1.16,54,41,0.642857142857143,174477,0,"Riverside"
2021-01-12,409,0,0,0,3.205,9.07741935483871,0,74,43,0.941176470588235,227827,0,469,0,0,0,3.15457142857143,9.14516129032258,0,70,39,0.988452655889146,200056,0,308,0,0,0,3.13514285714286,9.21290322580645,0,61,37,0.727272727272727,176688,0,"Riverside"
2021-01-13,417,0,0,0,3.216,9.06774193548387,0,78,46,0.952380952380952,230600,0,419,0,0,0,3.16114285714286,9.13548387096774,0,74,45,0.974736842105263,203957,0,331,0,0,0,3.13728571428571,9.20322580645161,0,69,42,0.793103448275862,180537,0,"Riverside"
2021-01-14,467,0,0,0,3.227,9.05806451612903,0,84,48,0.963636363636364,233480,0,371,0,0,0,3.16771428571429,9.1258064516129,0,78,43,0.948275862068966,204327,0,188,0,0,0,3.13942857142857,9.19354838709677,0,64,36,0.83495145631068,180553,0,"Riverside"
2021-01-15,434,0,0,0,3.238,9.04838709677419,0,87,58,0.975460122699387,233899,0,377,0,0,0,3.17428571428571,9.11612903225807,0,73,43,0.928571428571428,208177,0,37,0,0,0,3.14157142857143,9.18387096774194,0,68,45,0.86864406779661,184193,0,"Riverside"
2021-01-16,78,0,0,0,3.249,9.03870967741936,0,86,48,0.969135802469136,235235,1,60,0,0,0,3.18085714285714,9.10645161290323,0,70,39,0.912408759124087,212122,1,71,0,0,0,3.14371428571429,9.1741935483871,0,65,41,0.90272373540856,188674,1,"Riverside"
2021-01-17,55,0,0,0,3.26,9.02903225806452,0,85,57,0.972222222222222,239412,1,41,0,0,0,3.18742857142857,9.09677419354839,0,71,44,0.897959183673469,216076,1,41,0,0,0,3.14585714285714,9.16451612903226,0,64,41,0.947958366693355,192069,1,"Riverside"
2021-01-18,237,0,0,0,3.271,9.01935483870968,0,80,48,0.978723404255319,242206,0,411,0,0,0,3.194,9.08709677419355,0,73,43,0.92,219486,0,397,0,0,0,3.148,9.15483870967742,0,66,41,0.97184231697506,198236,0,"Riverside"
2021-01-19,367,0,0,0,3.27642857142857,9.00967741935484,0,65,47,0.985611510791367,250436,0,409,0,0,0,3.205,9.07741935483871,0,74,43,0.941176470588235,227827,0,469,0,0,0,3.15457142857143,9.14516129032258,0,70,39,0.988452655889146,200056,0,"Riverside"
2021-01-20,326,0,0,0,3.28185714285714,9,0,71,58,0.992700729927007,251000,0,417,0,0,0,3.216,9.06774193548387,0,78,46,0.952380952380952,230600,0,419,0,0,0,3.16114285714286,9.13548387096774,0,74,45,0.974736842105263,203957,0,"Riverside"
2021-01-21,363,0,0,0,3.28728571428571,8.98387096774194,0,71,49,1,255808,0,467,0,0,0,3.227,9.05806451612903,0,84,48,0.963636363636364,233480,0,371,0,0,0,3.16771428571429,9.1258064516129,0,78,43,0.948275862068966,204327,0,"Riverside"
2021-01-22,392,0,0,0,3.29271428571429,8.96774193548387,0,65,45,1,258352,0,434,0,0,0,3.238,9.04838709677419,0,87,58,0.975460122699387,233899,0,377,0,0,0,3.17428571428571,9.11612903225807,0,73,43,0.928571428571428,208177,0,"Riverside"
2021-01-23,58,0,0,0,3.29814285714286,8.95161290322581,0.28,53,44,1,258352,1,78,0,0,0,3.249,9.03870967741936,0,86,48,0.969135802469136,235235,1,60,0,0,0,3.18085714285714,9.10645161290323,0,70,39,0.912408759124087,212122,1,"Riverside"
2021-01-24,45,0,0,0,3.30357142857143,8.93548387096774,0.04,57,38,1,258352,1,55,0,0,0,3.26,9.02903225806452,0,85,57,0.972222222222222,239412,1,41,0,0,0,3.18742857142857,9.09677419354839,0,71,44,0.897959183673469,216076,1,"Riverside"
2021-01-25,413,0,0,0,3.309,8.91935483870968,0.42,51,41,1,264363,0,237,0,0,0,3.271,9.01935483870968,0,80,48,0.978723404255319,242206,0,411,0,0,0,3.194,9.08709677419355,0,73,43,0.92,219486,0,"Riverside"
2021-01-26,447,0,0,0,3.316,8.90322580645161,0,54,34,1,266849,0,367,0,0,0,3.27642857142857,9.00967741935484,0,65,47,0.985611510791367,250436,0,409,0,0,0,3.205,9.07741935483871,0,74,43,0.941176470588235,227827,0,"Riverside"
2021-01-27,483,0,0,0,3.323,8.88709677419355,0,60,41,1,268490,0,326,0,0,0,3.28185714285714,9,0,71,58,0.992700729927007,251000,0,417,0,0,0,3.216,9.06774193548387,0,78,46,0.952380952380952,230600,0,"Riverside"
2021-01-28,494,0,0,0,3.33,8.87096774193548,0.29,65,39,1,270105,0,363,0,0,0,3.28728571428571,8.98387096774194,0,71,49,1,255808,0,467,0,0,0,3.227,9.05806451612903,0,84,48,0.963636363636364,233480,0,"Riverside"
2021-01-29,373,0,0,0,3.337,8.85483870967742,0.56,52,44,1,271910,0,392,0,0,0,3.29271428571429,8.96774193548387,0,65,45,1,258352,0,434,0,0,0,3.238,9.04838709677419,0,87,58,0.975460122699387,233899,0,"Riverside"
2021-01-30,75,0,0,0,3.344,8.83870967741935,0,63,38,1,271910,1,58,0,0,0,3.29814285714286,8.95161290322581,0.28,53,44,1,258352,1,78,0,0,0,3.249,9.03870967741936,0,86,48,0.969135802469136,235235,1,"Riverside"
2021-01-31,75,0,0,0,3.351,8.82258064516129,0,70,43,1,271910,1,45,0,0,0,3.30357142857143,8.93548387096774,0.04,57,38,1,258352,1,55,0,0,0,3.26,9.02903225806452,0,85,57,0.972222222222222,239412,1,"Riverside"
2021-02-01,481,0,0,0,3.358,8.80645161290323,0,68,55,1,275872,0,413,0,0,0,3.309,8.91935483870968,0.42,51,41,1,264363,0,237,0,0,0,3.271,9.01935483870968,0,80,48,0.978723404255319,242206,0,"Riverside"
2021-02-02,455,0,0,0,3.36757142857143,8.79032258064516,0,73,51,1,276931,0,447,0,0,0,3.316,8.90322580645161,0,54,34,1,266849,0,367,0,0,0,3.27642857142857,9.00967741935484,0,65,47,0.985611510791367,250436,0,"Riverside"
2021-02-03,422,0,0,0,3.37714285714286,8.7741935483871,0,70,45,1,277724,0,483,0,0,0,3.323,8.88709677419355,0,60,41,1,268490,0,326,0,0,0,3.28185714285714,9,0,71,58,0.992700729927007,251000,0,"Riverside"
