"date","county","rides_inbound","spend","clicks","reach","gas_i","unem_i","precip","tempMax","tempMin","pctPosSent","cases","weekend"
2020-11-29,"Orange",214,0,0,0,3.05542857142857,8.88387096774193,0,76,44,0.996350364963504,80107,1
2020-11-29,"Riverside",55,0,0,0,3.05542857142857,8.88387096774193,0,80,39,1,86854,1
2020-11-29,"San Bernardino",450,0,0,0,3.05542857142857,8.88387096774193,0,66,25,0.993562231759657,93019,1
2020-11-29,"Ventura",0,0,0,0,3.05542857142857,8.88387096774193,0,69,44,0.868421052631579,19510,1
2020-11-30,"Los Angeles",692,0,0,0,3.057,8.90322580645161,0,76,49,0.987390882638215,401034,0
2020-11-30,"Orange",499,0,0,0,3.057,8.90322580645161,0,77,48,0.988679245283019,80841,0
2020-11-30,"Riverside",483,0,0,0,3.057,8.90322580645161,0,82,45,1,87383,0
2020-11-30,"San Bernardino",1485,0,0,0,3.057,8.90322580645161,0,67,30,0.988814317673378,93671,0
2020-11-30,"Ventura",203,0,0,0,3.057,8.90322580645161,0,67,45,0.861111111111111,20066,0
2020-12-01,"Los Angeles",687,0,0,0,3.05871428571429,8.92258064516129,0,72,48,0.986140724946695,408515,0
2020-12-01,"Orange",485,0,0,0,3.05871428571429,8.92258064516129,0,72,47,0.979591836734694,81631,0
2020-12-01,"Riverside",516,0,0,0,3.05871428571429,8.92258064516129,0,83,43,1,87722,0
2020-12-01,"San Bernardino",1546,0,0,0,3.05871428571429,8.92258064516129,0,69,28,0.981606376456162,94106,0
2020-12-01,"Ventura",212,0,0,0,3.05871428571429,8.92258064516129,0,70,45,0.852941176470588,20308,0
2020-12-02,"Los Angeles",686,0,0,0,3.06042857142857,8.94193548387097,0,78,47,0.982256020278834,414304,0
2020-12-02,"Orange",521,0,0,0,3.06042857142857,8.94193548387097,0,76,46,0.966517857142857,82840,0
2020-12-02,"Riverside",502,0,0,0,3.06042857142857,8.94193548387097,0,80,48,0.994075829383886,88530,0
2020-12-02,"San Bernardino",1626,0,0,0,3.06042857142857,8.94193548387097,0,67,29,0.977424556553789,96657,0
2020-12-02,"Ventura",199,0,0,0,3.06042857142857,8.94193548387097,0,74,45,0.803571428571429,20987,0
2020-12-03,"Los Angeles",665,0,0,0,3.06214285714286,8.96129032258064,0,75,49,0.970639032815199,422000,0
2020-12-03,"Orange",463,0,0,0,3.06214285714286,8.96129032258064,0,77,48,0.944633730834753,83947,0
2020-12-03,"Riverside",512,0,0,0,3.06214285714286,8.96129032258064,0,71,48,0.983856088560886,90089,0
2020-12-03,"San Bernardino",1603,0,0,0,3.06214285714286,8.96129032258064,0,60,28,0.968589222854048,99104,0
2020-12-03,"Ventura",177,0,0,0,3.06214285714286,8.96129032258064,0,74,46,0.727272727272727,21388,0
2020-12-04,"Los Angeles",674,0,0,0,3.06385714285714,8.98064516129032,0,72,48,0.960199004975124,430713,0
2020-12-04,"Orange",457,0,0,0,3.06385714285714,8.98064516129032,0,76,42,0.915909090909091,85181,0
2020-12-04,"Riverside",457,0,0,0,3.06385714285714,8.98064516129032,0,75,37,0.961764705882353,92489,0
2020-12-04,"San Bernardino",1460,0,0,0,3.06385714285714,8.98064516129032,0,61,21,0.941028407047825,100787,0
2020-12-04,"Ventura",182,0,0,0,3.06385714285714,8.98064516129032,0,72,45,0.578947368421053,21876,0
2020-12-05,"Los Angeles",460,0,0,0,3.06557142857143,9,0,71,46,0.942084942084942,439538,1
2020-12-05,"Orange",229,0,0,0,3.06557142857143,9,0,72,43,0.903125,87150,1
2020-12-05,"Riverside",83,0,0,0,3.06557142857143,9,0,74,39,0.921161825726141,95255,1
2020-12-05,"San Bernardino",530,0,0,0,3.06557142857143,9,0,61,22,0.928753180661578,103911,1
2020-12-05,"Ventura",0,0,0,0,3.06557142857143,9,0,67,46,0.5,22024,1
2020-12-06,"Los Angeles",315,0,0,0,3.06728571428571,9.01935483870968,0,68,43,0.904458598726115,449982,1
2020-12-06,"Orange",202,0,0,0,3.06728571428571,9.01935483870968,0,73,42,0.891304347826087,89175,1
2020-12-06,"Riverside",52,0,0,0,3.06728571428571,9.01935483870968,0,79,38,0.846625766871166,98612,1
2020-12-06,"San Bernardino",371,0,0,0,3.06728571428571,9.01935483870968,0,62,26,0.871212121212121,106770,1
2020-12-06,"Ventura",0,0,0,0,3.06728571428571,9.01935483870968,0,68,44,0.333333333333333,22710,1
2020-12-07,"Los Angeles",692,0,0,0,3.069,9.03870967741936,0,75,46,0.840909090909091,458011,0
2020-12-07,"Orange",402,0,0,0,3.069,9.03870967741936,0,77,47,0.844827586206897,91139,0
2020-12-07,"Riverside",457,0,0,0,3.069,9.03870967741936,0,74,47,0.813559322033898,100088,0
2020-12-07,"San Bernardino",1563,0,0,0,3.069,9.03870967741936,0,63,32,0.708333333333333,107928,0
2020-12-07,"Ventura",185,0,0,0,3.069,9.03870967741936,0,78,39,0.25,23165,0
2020-12-08,"Los Angeles",653,0,0,0,3.07014285714286,9.05806451612903,0,82,54,0.794117647058823,466459,0
2020-12-08,"Orange",473,0,0,0,3.07014285714286,9.05806451612903,0,87,59,0.805970149253731,92811,0
2020-12-08,"Riverside",496,0,0,0,3.07014285714286,9.05806451612903,0,78,61,0.8,103221,0
2020-12-08,"San Bernardino",1613,0,0,0,3.07014285714286,9.05806451612903,0,70,33,0,108946,0
2020-12-08,"Ventura",163,0,0,0,3.07014285714286,9.05806451612903,0,83,58,0,23473,0
2020-12-09,"Los Angeles",621,0,0,0,3.07128571428571,9.07741935483871,0,70,53,0.776315789473684,475409,0
2020-12-09,"Orange",458,0,0,0,3.07128571428571,9.07741935483871,0,74,54,0.857142857142857,95425,0
2020-12-09,"Riverside",481,0,0,0,3.07128571428571,9.07741935483871,0,76,47,0.882352941176471,107620,0
2020-12-09,"San Bernardino",1461,0,0,0,3.07128571428571,9.07741935483871,0,68,34,0.111111111111111,111518,0
2020-12-10,"Los Angeles",672,0,0,0,3.07242857142857,9.09677419354839,0,64,48,0.755813953488372,488055,0
2020-12-10,"Orange",450,0,0,0,3.07242857142857,9.09677419354839,0,65,49,0.821917808219178,96948,0
2020-12-10,"Riverside",451,0,0,0,3.07242857142857,9.09677419354839,0,66,40,0.945454545454545,111053,0
2020-12-10,"San Bernardino",1553,0,0,0,3.07242857142857,9.09677419354839,0,70,29,0.2,115641,0
2020-12-11,"Los Angeles",657,0,0,0,3.07357142857143,9.11612903225807,0,62,51,0.736263736263736,501792,0
2020-12-11,"Orange",400,0,0,0,3.07357142857143,9.11612903225807,0,64,47,0.779220779220779,99603,0
2020-12-11,"Riverside",406,0,0,0,3.07357142857143,9.11612903225807,0,62,45,1,112950,0
2020-12-11,"San Bernardino",1377,0,0,0,3.07357142857143,9.11612903225807,0,67,42,0.342105263157895,120186,0
2020-12-12,"Los Angeles",423,0,0,0,3.07471428571429,9.13548387096774,0,65,47,0.732673267326733,513029,1
2020-12-12,"Orange",152,0,0,0,3.07471428571429,9.13548387096774,0,65,48,0.821917808219178,101696,1
2020-12-12,"Riverside",68,0,0,0,3.07471428571429,9.13548387096774,0,58,48,1,115329,1
2020-12-12,"San Bernardino",516,0,0,0,3.07471428571429,9.13548387096774,0,61,38,0.425,124264,1
2020-12-13,"Los Angeles",332,0,0,0,3.07585714285714,9.15483870967742,0,69,49,0.726415094339623,525651,1
2020-12-13,"Orange",190,0,0,0,3.07585714285714,9.15483870967742,0,69,46,0.857142857142857,104817,1
2020-12-13,"Riverside",44,0,0,0,3.07585714285714,9.15483870967742,0,70,45,1,118335,1
2020-12-13,"San Bernardino",353,0,0,0,3.07585714285714,9.15483870967742,0,54,29,0.5,126738,1
2020-12-14,"Los Angeles",639,0,0,0,3.077,9.1741935483871,0,67,53,0.734513274336283,532895,0
2020-12-14,"Orange",381,0,0,0,3.077,9.1741935483871,0,66,50,0.911392405063291,108070,0
2020-12-14,"Riverside",448,0,0,0,3.077,9.1741935483871,0,64,47,1,119691,0
2020-12-14,"San Bernardino",1446,0,0,0,3.077,9.1741935483871,0,52,31,0.538461538461539,127791,0
2020-12-15,"Los Angeles",598,0,0,0,3.08114285714286,9.19354838709677,0,68,46,0.747826086956522,543949,0
2020-12-15,"Orange",382,0,0,0,3.08114285714286,9.19354838709677,0,74,45,0.96,110253,0
2020-12-15,"Riverside",446,0,0,0,3.08114285714286,9.19354838709677,0,68,42,0.916666666666667,123715,0
2020-12-15,"San Bernardino",1506,0,0,0,3.08114285714286,9.19354838709677,0,57,25,0.54054054054054,129522,0
2020-12-16,"Los Angeles",602,0,0,0,3.08528571428571,9.21290322580645,0,71,49,0.773109243697479,566185,0
2020-12-16,"Orange",394,0,0,0,3.08528571428571,9.21290322580645,0,70,46,0.947368421052632,113492,0
2020-12-16,"Riverside",458,0,0,0,3.08528571428571,9.21290322580645,0,75,41,0.735294117647059,131822,0
2020-12-16,"San Bernardino",1433,0,0,0,3.08528571428571,9.21290322580645,0,59,26,0.470588235294118,137548,0
2020-12-16,"Ventura",195,0,0,0,3.08528571428571,9.21290322580645,0,68,49,1,27936,0
2020-12-17,"Los Angeles",629,0,0,0,3.08942857142857,9.23225806451613,0.01,62,49,0.8,580505,0
2020-12-17,"Orange",389,0,0,0,3.08942857142857,9.23225806451613,0.01,66,50,0.909090909090909,116116,0
2020-12-17,"Riverside",368,0,0,0,3.08942857142857,9.23225806451613,0,65,44,0.625,135751,0
2020-12-17,"San Bernardino",1341,0,0,0,3.08942857142857,9.23225806451613,0,63,36,0.5,144455,0
2020-12-17,"Ventura",169,0,0,0,3.08942857142857,9.23225806451613,0,63,44,1,28643,0
2020-12-18,"Los Angeles",630,0,0,0,3.09357142857143,9.25161290322581,0,65,48,0.84251968503937,596910,0
2020-12-18,"Orange",352,0,0,0,3.09357142857143,9.25161290322581,0,73,49,0.88,118721,0
2020-12-18,"Riverside",419,0,0,0,3.09357142857143,9.25161290322581,0,69,41,0.5,141062,0
2020-12-18,"San Bernardino",1179,0,0,0,3.09357142857143,9.25161290322581,0,60,28,0.533333333333333,151113,0
2020-12-18,"Ventura",157,0,0,0,3.09357142857143,9.25161290322581,0,72,43,1,29404,0
2020-12-19,"Los Angeles",388,0,0,0,3.09771428571429,9.27096774193548,0,70,46,0.872,610562,1
2020-12-19,"Orange",153,0,0,0,3.09771428571429,9.27096774193548,0,72,44,0.8,122168,1
2020-12-19,"Riverside",62,0,0,0,3.09771428571429,9.27096774193548,0,74,42,0.433333333333333,142375,1
2020-12-19,"San Bernardino",461,0,0,0,3.09771428571429,9.27096774193548,0,62,26,0.603174603174603,157655,1
2020-12-19,"Ventura",0,0,0,0,3.09771428571429,9.27096774193548,0,69,42,1,29907,1
2020-12-20,"Los Angeles",300,0,0,0,3.10185714285714,9.29032258064516,0,77,48,0.888,623875,1
2020-12-20,"Orange",186,0,0,0,3.10185714285714,9.29032258064516,0,78,44,0.695652173913044,126776,1
2020-12-20,"Riverside",49,0,0,0,3.10185714285714,9.29032258064516,0,84,41,0.533333333333333,146703,1
2020-12-20,"San Bernardino",378,0,0,0,3.10185714285714,9.29032258064516,0,63,23,0.621212121212121,159883,1
2020-12-20,"Ventura",0,0,0,0,3.10185714285714,9.29032258064516,0,76,50,1,30843,1
2020-12-21,"Los Angeles",625,0,0,0,3.106,9.29032258064516,0,80,53,0.900826446280992,635058,0
2020-12-21,"Orange",291,0,0,0,3.106,9.29032258064516,0,78,47,0.727272727272727,130530,0
2020-12-21,"Riverside",353,0,0,0,3.106,9.29032258064516,0,84,49,0.733333333333333,150422,0
2020-12-21,"San Bernardino",1119,0,0,0,3.106,9.29032258064516,0,68,29,0.770114942528736,163945,0
2020-12-21,"Ventura",168,0,0,0,3.106,9.29032258064516,0,79,47,1,31407,0
2020-12-22,"Los Angeles",612,0,0,0,3.10985714285714,9.28064516129032,0,68,50,0.885245901639344,647766,0
2020-12-22,"Orange",337,0,0,0,3.10985714285714,9.28064516129032,0,66,48,0.75,132772,0
2020-12-22,"Riverside",361,0,0,0,3.10985714285714,9.28064516129032,0,73,44,0.833333333333333,151713,0
2020-12-22,"San Bernardino",1263,0,0,0,3.10985714285714,9.28064516129032,0,72,36,0.826086956521739,168307,0
2020-12-22,"Ventura",175,0,0,0,3.10985714285714,9.28064516129032,0,61,43,1,32144,0
2020-12-23,"Los Angeles",620,0,0,0,3.11371428571429,9.27096774193548,0,67,49,0.857142857142857,664193,0
2020-12-23,"Orange",344,0,0,0,3.11371428571429,9.27096774193548,0,68,50,0.777777777777778,137194,0
2020-12-23,"Riverside",235,0,0,0,3.11371428571429,9.27096774193548,0,71,43,0.833333333333333,156834,0
2020-12-23,"San Bernardino",1118,0,0,0,3.11371428571429,9.27096774193548,0,61,31,0.86013986013986,170885,0
2020-12-23,"Ventura",133,0,0,0,3.11371428571429,9.27096774193548,0,73,44,1,32895,0
2020-12-24,"Los Angeles",377,0,0,0,3.11757142857143,9.26129032258065,0.01,63,54,0.838983050847458,677538,0
2020-12-24,"Orange",203,0,0,0,3.11757142857143,9.26129032258065,0.02,67,51,0.882352941176471,140699,0
2020-12-24,"Riverside",158,0,0,0,3.11757142857143,9.26129032258065,0,64,50,0.8,158110,0
2020-12-24,"San Bernardino",629,0,0,0,3.11757142857143,9.26129032258065,0.03,45,29,0.869318181818182,174091,0
2020-12-24,"Ventura",97,0,0,0,3.11757142857143,9.26129032258065,0,68,52,0.666666666666667,33401,0
2020-12-25,"Los Angeles",190,0,0,0,3.12142857142857,9.25161290322581,0,75,49,0.838983050847458,677538,0
2020-12-25,"Orange",97,0,0,0,3.12142857142857,9.25161290322581,0,75,45,1,141205,0
2020-12-25,"Riverside",40,0,0,0,3.12142857142857,9.25161290322581,0,74,45,0.7,162435,0
2020-12-25,"San Bernardino",220,0,0,0,3.12142857142857,9.25161290322581,0,57,26,0.930612244897959,176866,0
2020-12-25,"Ventura",0,0,0,0,3.12142857142857,9.25161290322581,0,70,46,0.333333333333333,34400,0
2020-12-26,"Los Angeles",393,0,0,0,3.12528571428571,9.24193548387097,0,65,45,0.838709677419355,706712,1
2020-12-26,"Orange",202,0,0,0,3.12528571428571,9.24193548387097,0,68,46,0.959183673469388,149439,1
2020-12-26,"Riverside",83,0,0,0,3.12528571428571,9.24193548387097,0,72,39,0.6,166690,1
2020-12-26,"San Bernardino",495,0,0,0,3.12528571428571,9.24193548387097,0,62,37,0.9375,181812,1
2020-12-26,"Ventura",0,0,0,0,3.12528571428571,9.24193548387097,0,64,43,0,35514,1
2020-12-27,"Los Angeles",331,0,0,0,3.12914285714286,9.23225806451613,0,64,52,0.874015748031496,720099,1
2020-12-27,"Orange",178,0,0,0,3.12914285714286,9.23225806451613,0,63,55,0.909090909090909,153527,1
2020-12-27,"Riverside",48,0,0,0,3.12914285714286,9.23225806451613,0,62,46,0.5,169360,1
2020-12-27,"San Bernardino",356,0,0,0,3.12914285714286,9.23225806451613,0,58,38,0.918367346938776,185111,1
2020-12-27,"Ventura",0,0,0,0,3.12914285714286,9.23225806451613,0.37,68,49,0,36064,1
2020-12-28,"Los Angeles",494,0,0,0,3.133,9.22258064516129,1.63,55,45,0.905511811023622,733612,0
2020-12-28,"Orange",269,0,0,0,3.133,9.22258064516129,1.04,61,47,0.85,157926,0
2020-12-28,"Riverside",334,0,0,0,3.133,9.22258064516129,1.16,54,41,0.642857142857143,174477,0
2020-12-28,"San Bernardino",871,0,0,0,3.133,9.22258064516129,0.52,46,37,0.892857142857143,186776,0
2020-12-28,"Ventura",135,0,0,0,3.133,9.22258064516129,0.63,52,47,0.111111111111111,36661,0
2020-12-29,"Los Angeles",559,0,0,0,3.13514285714286,9.21290322580645,0,65,42,0.9296875,746381,0
2020-12-29,"Orange",308,0,0,0,3.13514285714286,9.21290322580645,0,67,44,0.809523809523809,160476,0
2020-12-29,"Riverside",308,0,0,0,3.13514285714286,9.21290322580645,0,61,37,0.727272727272727,176688,0
2020-12-29,"San Bernardino",1102,0,0,0,3.13514285714286,9.21290322580645,0,53,31,0.878787878787879,191087,0
2020-12-29,"Ventura",118,0,0,0,3.13514285714286,9.21290322580645,0,58,45,0.227272727272727,37572,0
2020-12-30,"Los Angeles",561,0,0,0,3.13728571428571,9.20322580645161,0,68,43,0.951048951048951,756412,0
2020-12-30,"Orange",263,0,0,0,3.13728571428571,9.20322580645161,0,66,41,0.774436090225564,164990,0
2020-12-30,"Riverside",331,0,0,0,3.13728571428571,9.20322580645161,0,69,42,0.793103448275862,180537,0
2020-12-30,"San Bernardino",1074,0,0,0,3.13728571428571,9.20322580645161,0,56,26,0.788888888888889,193214,0
2020-12-30,"Ventura",129,0,0,0,3.13728571428571,9.20322580645161,0,65,41,0.307692307692308,38669,0
2020-12-31,"Los Angeles",502,0,0,0,3.13942857142857,9.19354838709677,0,68,43,0.970588235294118,770915,0
2020-12-31,"Orange",197,0,0,0,3.13942857142857,9.19354838709677,0,68,46,0.786764705882353,166196,0
2020-12-31,"Riverside",188,0,0,0,3.13942857142857,9.19354838709677,0,64,36,0.83495145631068,180553,0
2020-12-31,"San Bernardino",847,0,0,0,3.13942857142857,9.19354838709677,0,54,33,0.825396825396825,194377,0
2020-12-31,"Ventura",90,0,0,0,3.13942857142857,9.19354838709677,0,64,50,0.4,39559,0
2021-01-01,"Los Angeles",210,0,0,0,3.14157142857143,9.18387096774194,0,67,43,0.980582524271845,790895,0
2021-01-01,"Orange",97,0,0,0,3.14157142857143,9.18387096774194,0,74,52,0.814868804664723,166196,0
2021-01-01,"Riverside",37,0,0,0,3.14157142857143,9.18387096774194,0,68,45,0.86864406779661,184193,0
2021-01-01,"San Bernardino",231,0,0,0,3.14157142857143,9.18387096774194,0,57,29,0.881720430107527,199115,0
2021-01-01,"Ventura",0,0,0,0,3.14157142857143,9.18387096774194,0,63,45,0.470588235294118,40854,0
2021-01-02,"Los Angeles",303,0,0,0,3.14371428571429,9.1741935483871,0,63,46,0.985130111524164,806523,1
2021-01-02,"Orange",147,0,0,0,3.14371428571429,9.1741935483871,0,64,47,0.887596899224806,170802,1
2021-01-02,"Riverside",71,0,0,0,3.14371428571429,9.1741935483871,0,65,41,0.90272373540856,188674,1
2021-01-02,"San Bernardino",523,0,0,0,3.14371428571429,9.1741935483871,0,64,32,0.905691056910569,203651,1
2021-01-02,"Ventura",0,0,0,0,3.14371428571429,9.1741935483871,0,62,44,0.53125,42026,1
2021-01-03,"Los Angeles",346,0,0,0,3.14585714285714,9.16451612903226,0,62,49,0.983333333333333,818959,1
2021-01-03,"Orange",136,0,0,0,3.14585714285714,9.16451612903226,0,63,49,0.942424242424242,170802,1
2021-01-03,"Riverside",41,0,0,0,3.14585714285714,9.16451612903226,0,64,41,0.947958366693355,192069,1
2021-01-03,"San Bernardino",424,0,0,0,3.14585714285714,9.16451612903226,0,62,38,0.916349809885932,206939,1
2021-01-03,"Ventura",0,0,0,0,3.14585714285714,9.16451612903226,0,60,45,0.607142857142857,43397,1
2021-01-04,"Los Angeles",608,0,0,0,3.148,9.15483870967742,0,59,48,0.981524249422633,827843,0
2021-01-04,"Orange",356,0,0,0,3.148,9.15483870967742,0,62,49,0.97841726618705,180386,0
2021-01-04,"Riverside",397,0,0,0,3.148,9.15483870967742,0,66,41,0.97184231697506,198236,0
2021-01-04,"San Bernardino",1294,0,0,0,3.148,9.15483870967742,0,67,32,0.907608695652174,208271,0
2021-01-04,"Ventura",161,0,0,0,3.148,9.15483870967742,0,60,46,0.708333333333333,43747,0
2021-01-05,"Los Angeles",647,0,0,0,3.15457142857143,9.14516129032258,0,57,50,0.979123173277662,840956,0
2021-01-05,"Orange",357,0,0,0,3.15457142857143,9.14516129032258,0,63,51,0.991935483870968,181850,0
2021-01-05,"Riverside",469,0,0,0,3.15457142857143,9.14516129032258,0,70,39,0.988452655889146,200056,0
2021-01-05,"San Bernardino",1309,0,0,0,3.15457142857143,9.14516129032258,0,63,33,0.897887323943662,213357,0
2021-01-05,"Ventura",174,0,0,0,3.15457142857143,9.14516129032258,0,60,46,0.8,45014,0
2021-01-06,"Los Angeles",602,0,0,0,3.16114285714286,9.13548387096774,0,66,48,0.949090909090909,852510,0
2021-01-06,"Orange",372,0,0,0,3.16114285714286,9.13548387096774,0,64,49,0.980645161290323,185125,0
2021-01-06,"Riverside",419,0,0,0,3.16114285714286,9.13548387096774,0,74,45,0.974736842105263,203957,0
2021-01-06,"San Bernardino",1341,0,0,0,3.16114285714286,9.13548387096774,0,64,33,0.879432624113475,214813,0
2021-01-06,"Ventura",156,0,0,0,3.16114285714286,9.13548387096774,0,63,45,0.9,46456,0
2021-01-07,"Los Angeles",534,0,0,0,3.16771428571429,9.1258064516129,0,67,43,0.925801011804384,871749,0
2021-01-07,"Orange",358,0,0,0,3.16771428571429,9.1258064516129,0,69,47,0.966292134831461,188013,0
2021-01-07,"Riverside",371,0,0,0,3.16771428571429,9.1258064516129,0,78,43,0.948275862068966,204327,0
2021-01-07,"San Bernardino",1353,0,0,0,3.16771428571429,9.1258064516129,0,63,31,0.870503597122302,216394,0
2021-01-07,"Ventura",170,0,0,0,3.16771428571429,9.1258064516129,0,69,43,0.9,47428,0
2021-01-08,"Los Angeles",584,0,0,0,3.17428571428571,9.11612903225807,0,67,45,0.908346972176759,889787,0
2021-01-08,"Orange",355,0,0,0,3.17428571428571,9.11612903225807,0,66,48,0.952879581151832,191804,0
2021-01-08,"Riverside",377,0,0,0,3.17428571428571,9.11612903225807,0,73,43,0.928571428571428,208177,0
2021-01-08,"San Bernardino",1255,0,0,0,3.17428571428571,9.11612903225807,0,63,28,0.858208955223881,219691,0
2021-01-08,"Ventura",153,0,0,0,3.17428571428571,9.11612903225807,0,68,43,0.879310344827586,49083,0
2021-01-09,"Los Angeles",365,0,0,0,3.18085714285714,9.10645161290323,0,71,45,0.894080996884735,906554,1
2021-01-09,"Orange",154,0,0,0,3.18085714285714,9.10645161290323,0,76,44,0.940594059405941,196024,1
2021-01-09,"Riverside",60,0,0,0,3.18085714285714,9.10645161290323,0,70,39,0.912408759124087,212122,1
2021-01-09,"San Bernardino",496,0,0,0,3.18085714285714,9.10645161290323,0,60,34,0.861111111111111,224350,1
2021-01-09,"Ventura",0,0,0,0,3.18085714285714,9.10645161290323,0,74,40,0.863636363636364,50553,1
2021-01-10,"Los Angeles",312,0,0,0,3.18742857142857,9.09677419354839,0,70,48,0.884225759768452,920560,1
2021-01-10,"Orange",151,0,0,0,3.18742857142857,9.09677419354839,0,72,45,0.914798206278027,199401,1
2021-01-10,"Riverside",41,0,0,0,3.18742857142857,9.09677419354839,0,71,44,0.897959183673469,216076,1
2021-01-10,"San Bernardino",400,0,0,0,3.18742857142857,9.09677419354839,0,58,29,0.861842105263158,228857,1
2021-01-10,"Ventura",0,0,0,0,3.18742857142857,9.09677419354839,0,70,43,0.851351351351351,51988,1
2021-01-11,"Los Angeles",636,0,0,0,3.194,9.08709677419355,0,72,48,0.906485671191554,933083,0
2021-01-11,"Orange",330,0,0,0,3.194,9.08709677419355,0,74,43,0.911111111111111,202787,0
2021-01-11,"Riverside",411,0,0,0,3.194,9.08709677419355,0,73,43,0.92,219486,0
2021-01-11,"San Bernardino",1287,0,0,0,3.194,9.08709677419355,0,62,25,0.888111888111888,232171,0
2021-01-11,"Ventura",168,0,0,0,3.194,9.08709677419355,0,68,44,0.863636363636364,53095,0
2021-01-12,"Los Angeles",654,0,0,0,3.205,9.07741935483871,0,71,50,0.931818181818182,944713,0
2021-01-12,"Orange",307,0,0,0,3.205,9.07741935483871,0,72,46,0.912863070539419,207318,0
2021-01-12,"Riverside",409,0,0,0,3.205,9.07741935483871,0,74,43,0.941176470588235,227827,0
2021-01-12,"San Bernardino",1298,0,0,0,3.205,9.07741935483871,0,56,26,0.917808219178082,235543,0
2021-01-12,"Ventura",174,0,0,0,3.205,9.07741935483871,0,66,45,0.892857142857143,54202,0
2021-01-13,"Los Angeles",611,0,0,0,3.216,9.06774193548387,0,73,49,0.953125,958891,0
2021-01-13,"Orange",345,0,0,0,3.216,9.06774193548387,0,76,46,0.9140625,211331,0
2021-01-13,"Riverside",417,0,0,0,3.216,9.06774193548387,0,78,46,0.952380952380952,230600,0
2021-01-13,"San Bernardino",1360,0,0,0,3.216,9.06774193548387,0,64,30,0.946308724832215,239786,0
2021-01-13,"Ventura",188,0,0,0,3.216,9.06774193548387,0,69,45,0.92,55342,0
2021-01-14,"Los Angeles",571,0,0,0,3.227,9.05806451612903,0,79,48,0.975165562913907,975693,0
2021-01-14,"Orange",314,0,0,0,3.227,9.05806451612903,0,81,48,0.914498141263941,214649,0
2021-01-14,"Riverside",467,0,0,0,3.227,9.05806451612903,0,84,48,0.963636363636364,233480,0
2021-01-14,"San Bernardino",1343,0,0,0,3.227,9.05806451612903,0,73,32,0.972413793103448,241523,0
2021-01-14,"Ventura",195,0,0,0,3.227,9.05806451612903,0,87,48,0.955555555555556,56453,0
2021-01-15,"Los Angeles",624,0,0,0,3.238,9.04838709677419,0,87,51,1,990326,0
2021-01-15,"Orange",315,0,0,0,3.238,9.04838709677419,0,90,57,0.937956204379562,217925,0
2021-01-15,"Riverside",434,0,0,0,3.238,9.04838709677419,0,87,58,0.975460122699387,233899,0
2021-01-15,"San Bernardino",1265,0,0,0,3.238,9.04838709677419,0,75,33,1,245033,0
2021-01-15,"Ventura",183,0,0,0,3.238,9.04838709677419,0,84,53,1,57941,0
2021-01-16,"Los Angeles",344,0,0,0,3.249,9.03870967741936,0,82,55,1,1004322,1
2021-01-16,"Orange",174,0,0,0,3.249,9.03870967741936,0,81,52,0.950530035335689,221532,1
2021-01-16,"Riverside",78,0,0,0,3.249,9.03870967741936,0,86,48,0.969135802469136,235235,1
2021-01-16,"San Bernardino",625,0,0,0,3.249,9.03870967741936,0,76,33,1,248285,1
2021-01-16,"Ventura",0,0,0,0,3.249,9.03870967741936,0,86,50,1,59061,1
2021-01-17,"Los Angeles",271,0,0,0,3.26,9.02903225806452,0,85,55,1,1015063,1
2021-01-17,"Orange",169,0,0,0,3.26,9.02903225806452,0,84,52,0.959558823529412,223088,1
2021-01-17,"Riverside",55,0,0,0,3.26,9.02903225806452,0,85,57,0.972222222222222,239412,1
2021-01-17,"San Bernardino",427,0,0,0,3.26,9.02903225806452,0,74,34,1,251213,1
2021-01-17,"Ventura",0,0,0,0,3.26,9.02903225806452,0,86,51,1,60368,1
2021-01-18,"Los Angeles",528,0,0,0,3.271,9.01935483870968,0,77,51,1,1024592,0
2021-01-18,"Orange",228,0,0,0,3.271,9.01935483870968,0,72,50,0.969811320754717,223088,0
2021-01-18,"Riverside",237,0,0,0,3.271,9.01935483870968,0,80,48,0.978723404255319,242206,0
2021-01-18,"San Bernardino",997,0,0,0,3.271,9.01935483870968,0,69,32,1,254094,0
2021-01-18,"Ventura",108,0,0,0,3.271,9.01935483870968,0,83,53,1,61257,0
2021-01-19,"Los Angeles",556,0,0,0,3.27642857142857,9.00967741935484,0,72,54,1,1032277,0
2021-01-19,"Orange",412,0,0,0,3.27642857142857,9.00967741935484,0,72,52,0.9800796812749,227321,0
2021-01-19,"Riverside",367,0,0,0,3.27642857142857,9.00967741935484,0,65,47,0.985611510791367,250436,0
2021-01-19,"San Bernardino",1315,0,0,0,3.27642857142857,9.00967741935484,0,56,35,1,256109,0
2021-01-19,"Ventura",166,0,0,0,3.27642857142857,9.00967741935484,0,68,52,1,62101,0
2021-01-20,"Los Angeles",496,0,0,0,3.28185714285714,9,0,77,55,1,1038495,0
2021-01-20,"Orange",323,0,0,0,3.28185714285714,9,0,78,58,0.982832618025751,229132,0
2021-01-20,"Riverside",326,0,0,0,3.28185714285714,9,0,71,58,0.992700729927007,251000,0
2021-01-20,"San Bernardino",1217,0,0,0,3.28185714285714,9,0,62,39,1,256914,0
2021-01-20,"Ventura",137,0,0,0,3.28185714285714,9,0,75,53,1,62774,0
